Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Priority,Ticket Channel,Assigned Agent,Agent Quality Score,First Response Time (hrs),Resolution Time (hrs),Num Interactions,SLA Breached,Reopened,Resolved First Contact,Purchase Days Ago,Customer Satisfaction Rating
7328,30,Male,MacBook Air,01-07-2027,Technical issue,Low,Email,Agent_002,2.83,1.19,12.18,2,0,0,0,690,3
7329,35,Male,LG Monitor,02-07-2027,Technical issue,High,Phone,Agent_046,2.74,0.24,8.39,2,1,1,0,348,2
7330,41,Male,MacBook Air,02-07-2027,Technical issue,Medium,Chat,Agent_033,2.44,0.33,7.84,5,0,0,0,712,3
7331,46,Male,Bose QuietComfort,02-07-2027,Refund request,Low,Phone,Agent_023,3.96,1.12,56.95,2,1,0,0,170,1
7332,45,Female,HP Elite Laptop,03-07-2027,Product inquiry,Low,Chat,Agent_039,4.04,0.25,84.48,3,1,0,0,310,1
7333,55,Female,Sony WH-1000XM5,03-07-2027,Technical issue,High,Social media,Agent_031,1.88,4.3,12.39,6,1,0,0,637,2
7334,62,Female,Sony WH-1000XM5,03-07-2027,Billing inquiry,High,Social media,Agent_004,1.73,8.25,15.05,4,1,0,0,675,2
7335,39,Male,MacBook Air,04-07-2027,Billing inquiry,Low,Phone,Agent_041,3.03,0.84,67.29,1,1,0,1,354,1
7336,37,Female,HP Elite Laptop,04-07-2027,Billing inquiry,High,Email,Agent_003,4.1,4.16,6.98,4,0,0,0,250,4
7337,28,Male,Xbox Controller,05-07-2027,Cancellation request,Medium,Social media,Agent_037,2.88,7.56,8.27,2,0,0,0,379,3
7338,68,Male,Samsung Galaxy,05-07-2027,Cancellation request,High,Phone,Agent_010,3.41,0.86,3.55,1,0,1,1,145,3
7339,37,Male,LG Monitor,05-07-2027,Refund request,High,Social media,Agent_042,4.66,3.74,11.02,3,1,1,0,625,3
7340,58,Male,iPhone 15,06-07-2027,Technical issue,High,Chat,Agent_032,2.89,0.43,11.16,2,1,0,0,489,2
7341,30,Male,Sony WH-1000XM5,06-07-2027,Cancellation request,High,Phone,Agent_036,2.93,0.45,5.38,3,0,1,0,92,3
7342,64,Female,MacBook Air,06-07-2027,Billing inquiry,Low,Phone,Agent_049,1.69,0.34,43.53,3,0,0,0,181,1
7343,41,Female,Samsung Galaxy,07-07-2027,Cancellation request,Medium,Chat,Agent_027,4.57,0.43,32.25,4,1,0,0,128,2
7344,60,Female,Bose QuietComfort,07-07-2027,Billing inquiry,Low,Phone,Agent_049,1.69,0.49,37.41,4,0,1,0,278,2
7345,41,Male,iPhone 15,08-07-2027,Technical issue,Critical,Chat,Agent_019,3.74,0.33,4.0,3,1,1,0,442,4
7346,65,Male,MacBook Air,08-07-2027,Refund request,Low,Email,Agent_038,3.41,4.81,55.4,2,1,0,0,681,1
7347,34,Male,LG Monitor,08-07-2027,Product inquiry,Medium,Chat,Agent_001,3.7,0.41,33.12,7,1,0,0,259,2
7348,22,Other,Dell XPS 13,09-07-2027,Product inquiry,Low,Email,Agent_026,1.33,2.82,46.29,1,0,0,1,348,2
7349,47,Female,Sony WH-1000XM5,09-07-2027,Billing inquiry,Low,Phone,Agent_046,2.74,0.52,58.29,2,1,1,0,575,1
7350,31,Female,Bose QuietComfort,09-07-2027,Cancellation request,High,Chat,Agent_013,3.76,0.14,2.15,2,0,1,0,484,4
7351,32,Male,LG Monitor,10-07-2027,Cancellation request,Medium,Phone,Agent_035,3.42,0.72,23.78,2,0,1,0,302,3
7352,26,Female,GoPro Hero,10-07-2027,Billing inquiry,Medium,Email,Agent_002,2.83,2.86,14.98,4,0,0,0,212,3
7353,31,Male,Bose QuietComfort,11-07-2027,Technical issue,Low,Social media,Agent_022,3.54,4.47,108.49,2,1,0,0,488,1
7354,27,Female,iPhone 15,11-07-2027,Billing inquiry,High,Social media,Agent_039,4.04,9.07,8.86,3,1,0,0,484,3
7355,39,Female,GoPro Hero,11-07-2027,Technical issue,Low,Social media,Agent_028,2.13,7.05,43.77,2,0,0,0,648,2
7356,48,Other,Bose QuietComfort,12-07-2027,Refund request,Medium,Social media,Agent_044,2.21,5.58,28.92,3,1,0,0,551,2
7357,30,Female,MacBook Air,12-07-2027,Refund request,High,Social media,Agent_002,2.83,6.03,9.49,4,1,0,0,463,2
7358,34,Male,Dell XPS 13,12-07-2027,Billing inquiry,Medium,Email,Agent_011,4.02,4.74,24.22,7,1,0,0,350,2
7359,18,Female,Samsung Galaxy,13-07-2027,Refund request,Low,Social media,Agent_048,2.8,4.52,64.28,1,1,1,1,303,1
7360,31,Female,Dell XPS 13,13-07-2027,Cancellation request,High,Social media,Agent_037,2.88,6.88,10.52,2,1,0,0,418,2
7361,61,Male,Dell XPS 13,14-07-2027,Technical issue,Medium,Phone,Agent_026,1.33,0.29,25.19,2,1,0,0,68,2
7362,56,Male,MacBook Air,14-07-2027,Product inquiry,Low,Chat,Agent_028,2.13,0.39,84.59,3,1,0,0,57,1
7363,52,Male,HP Elite Laptop,14-07-2027,Product inquiry,Medium,Chat,Agent_026,1.33,0.1,5.11,2,0,0,0,470,3
7364,18,Male,Bose QuietComfort,15-07-2027,Refund request,Low,Chat,Agent_017,2.74,0.37,37.98,2,0,0,0,153,2
7365,44,Male,Samsung Galaxy,15-07-2027,Technical issue,Medium,Chat,Agent_003,4.1,0.54,19.45,3,0,0,0,201,3
7366,62,Female,Xbox Controller,15-07-2027,Cancellation request,High,Email,Agent_014,3.19,2.28,8.09,5,1,0,0,599,3
7367,39,Male,MacBook Air,16-07-2027,Product inquiry,Critical,Chat,Agent_016,3.21,0.36,1.92,3,0,0,0,39,4
7368,51,Male,HP Elite Laptop,16-07-2027,Cancellation request,Medium,Phone,Agent_049,1.69,0.38,17.73,1,0,0,1,512,3
7369,26,Female,MacBook Air,17-07-2027,Cancellation request,Low,Email,Agent_036,2.93,3.39,77.95,4,1,0,0,248,1
7370,67,Female,HP Elite Laptop,17-07-2027,Product inquiry,Low,Social media,Agent_028,2.13,2.27,24.35,1,0,0,1,114,2
7371,53,Female,Dell XPS 13,17-07-2027,Product inquiry,High,Phone,Agent_028,2.13,0.27,10.08,5,1,0,0,378,2
7372,65,Male,Sony WH-1000XM5,18-07-2027,Refund request,Medium,Phone,Agent_025,1.7,0.67,17.94,3,0,0,0,716,3
7373,49,Female,Sony WH-1000XM5,18-07-2027,Technical issue,Low,Social media,Agent_009,2.55,2.66,57.33,6,1,0,0,718,1
7374,55,Female,GoPro Hero,18-07-2027,Billing inquiry,High,Social media,Agent_011,4.02,8.83,13.46,3,1,0,0,135,3
7375,37,Male,Xbox Controller,19-07-2027,Technical issue,Low,Phone,Agent_037,2.88,0.92,28.48,6,0,0,0,123,2
7376,44,Male,Samsung Galaxy,19-07-2027,Billing inquiry,Medium,Email,Agent_043,3.9,1.59,14.25,4,0,0,0,595,3
7377,20,Female,HP Elite Laptop,20-07-2027,Product inquiry,Low,Social media,Agent_045,2.19,10.74,28.39,7,0,0,0,213,2
7378,28,Female,Bose QuietComfort,20-07-2027,Cancellation request,High,Chat,Agent_021,3.73,0.34,7.56,5,0,0,0,502,4
7379,41,Other,Dell XPS 13,20-07-2027,Technical issue,Low,Phone,Agent_002,2.83,0.55,70.18,2,1,0,0,175,1
7380,46,Female,iPhone 15,21-07-2027,Cancellation request,Low,Phone,Agent_034,3.01,0.76,92.41,3,1,0,0,275,1
7381,22,Female,Bose QuietComfort,21-07-2027,Technical issue,Medium,Social media,Agent_042,4.66,8.49,35.0,4,1,0,0,236,2
7382,50,Female,Bose QuietComfort,21-07-2027,Technical issue,Critical,Social media,Agent_013,3.76,8.45,2.06,4,1,1,0,546,3
7383,25,Male,HP Elite Laptop,22-07-2027,Cancellation request,Medium,Chat,Agent_005,5.0,0.66,18.02,2,0,0,0,171,3
7384,36,Male,Samsung Galaxy,22-07-2027,Refund request,Low,Chat,Agent_011,4.02,0.41,84.59,2,1,0,0,653,1
7385,21,Male,Dell XPS 13,23-07-2027,Product inquiry,High,Chat,Agent_029,2.33,0.41,2.25,2,0,0,0,420,3
7386,58,Female,Dell XPS 13,23-07-2027,Refund request,Low,Chat,Agent_047,4.36,0.42,57.68,4,1,0,0,537,1
7387,52,Female,Samsung Galaxy,23-07-2027,Refund request,Medium,Phone,Agent_028,2.13,0.59,38.58,4,1,0,0,97,2
7388,47,Female,Sony WH-1000XM5,24-07-2027,Technical issue,Medium,Social media,Agent_028,2.13,1.59,20.61,4,0,0,0,21,3
7389,22,Male,LG Monitor,24-07-2027,Product inquiry,Medium,Email,Agent_005,5.0,0.12,27.98,3,1,0,0,290,2
7390,65,Female,GoPro Hero,24-07-2027,Technical issue,Low,Social media,Agent_020,3.73,2.55,16.0,3,0,0,0,622,3
7391,57,Male,MacBook Air,25-07-2027,Billing inquiry,High,Social media,Agent_037,2.88,7.16,10.18,3,1,0,0,82,2
7392,55,Male,GoPro Hero,25-07-2027,Technical issue,Medium,Chat,Agent_039,4.04,0.32,24.97,2,1,0,0,107,2
7393,20,Female,Sony WH-1000XM5,26-07-2027,Cancellation request,Critical,Chat,Agent_010,3.41,0.19,2.74,2,1,0,0,689,5
7394,33,Female,HP Elite Laptop,26-07-2027,Technical issue,High,Phone,Agent_032,2.89,0.85,6.42,4,0,0,0,286,3
7395,25,Other,HP Elite Laptop,26-07-2027,Billing inquiry,Critical,Chat,Agent_029,2.33,0.26,1.09,4,0,0,0,621,3
7396,62,Male,Xbox Controller,27-07-2027,Technical issue,Medium,Phone,Agent_002,2.83,0.12,37.44,3,1,1,0,550,2
7397,22,Female,GoPro Hero,27-07-2027,Billing inquiry,Low,Social media,Agent_001,3.7,2.0,75.23,2,1,0,0,331,1
7398,55,Male,GoPro Hero,27-07-2027,Product inquiry,High,Social media,Agent_020,3.73,3.65,10.46,2,1,1,0,728,4
7399,52,Male,MacBook Air,28-07-2027,Technical issue,High,Social media,Agent_001,3.7,3.06,9.78,1,1,0,1,132,3
7400,25,Female,HP Elite Laptop,28-07-2027,Billing inquiry,Critical,Phone,Agent_004,1.73,0.52,0.61,1,0,0,1,339,3
7401,53,Female,Bose QuietComfort,29-07-2027,Product inquiry,Medium,Phone,Agent_015,3.66,0.62,38.67,5,1,0,0,221,2
7402,42,Female,GoPro Hero,29-07-2027,Cancellation request,Medium,Phone,Agent_047,4.36,0.62,29.87,2,1,0,0,77,2
7403,66,Male,MacBook Air,29-07-2027,Refund request,Critical,Chat,Agent_030,2.97,0.33,3.47,2,1,0,0,727,2
7404,25,Female,Samsung Galaxy,30-07-2027,Billing inquiry,Critical,Email,Agent_006,2.49,4.49,1.02,7,0,0,0,605,3
7405,38,Male,iPhone 15,30-07-2027,Cancellation request,Low,Chat,Agent_038,3.41,0.51,63.95,1,1,0,1,651,1
7406,68,Female,Samsung Galaxy,30-07-2027,Product inquiry,High,Email,Agent_001,3.7,3.85,10.57,2,1,0,0,592,3
7407,63,Male,MacBook Air,31-07-2027,Cancellation request,High,Chat,Agent_007,4.34,0.51,5.89,5,0,0,0,50,4
7408,26,Male,Bose QuietComfort,31-07-2027,Technical issue,Low,Social media,Agent_005,5.0,1.46,45.86,1,0,0,1,343,2
7409,49,Female,Xbox Controller,01-08-2027,Refund request,Critical,Phone,Agent_049,1.69,0.06,2.19,4,1,0,0,332,2
7410,61,Female,HP Elite Laptop,01-08-2027,Billing inquiry,Medium,Chat,Agent_007,4.34,0.2,12.58,2,0,1,0,294,3
7411,30,Male,Xbox Controller,01-08-2027,Product inquiry,High,Phone,Agent_036,2.93,0.64,10.1,3,1,1,0,152,2
7412,40,Male,Xbox Controller,02-08-2027,Refund request,Critical,Chat,Agent_003,4.1,0.5,2.43,2,1,1,0,95,4
7413,25,Female,MacBook Air,02-08-2027,Product inquiry,Low,Social media,Agent_012,1.96,2.41,32.63,4,0,0,0,678,2
7414,52,Male,HP Elite Laptop,02-08-2027,Cancellation request,Critical,Phone,Agent_015,3.66,0.65,1.67,4,0,0,0,381,4
7415,45,Male,Dell XPS 13,03-08-2027,Product inquiry,High,Social media,Agent_020,3.73,7.51,1.53,4,0,0,0,440,4
7416,32,Male,iPhone 15,03-08-2027,Product inquiry,High,Email,Agent_041,3.03,2.39,9.97,3,1,0,0,321,3
7417,69,Male,GoPro Hero,04-08-2027,Cancellation request,Medium,Phone,Agent_021,3.73,0.42,27.97,3,1,0,0,90,2
7418,46,Female,Xbox Controller,04-08-2027,Cancellation request,Low,Chat,Agent_032,2.89,0.46,45.14,2,0,0,0,529,2
7419,68,Female,Samsung Galaxy,04-08-2027,Refund request,High,Phone,Agent_012,1.96,0.35,7.09,5,0,0,0,283,3
7420,21,Female,Dell XPS 13,05-08-2027,Billing inquiry,Medium,Email,Agent_037,2.88,1.88,33.12,1,1,0,1,345,2
7421,51,Other,Dell XPS 13,05-08-2027,Cancellation request,Medium,Email,Agent_040,4.48,2.59,26.01,3,1,0,0,233,2
7422,54,Male,Bose QuietComfort,05-08-2027,Refund request,Medium,Chat,Agent_047,4.36,0.32,34.06,2,1,0,0,352,2
7423,41,Male,Xbox Controller,06-08-2027,Product inquiry,Medium,Social media,Agent_007,4.34,4.06,26.68,2,1,0,0,716,2
7424,38,Male,Xbox Controller,06-08-2027,Product inquiry,High,Phone,Agent_045,2.19,0.27,11.9,3,1,0,0,433,2
7425,19,Male,LG Monitor,07-08-2027,Technical issue,High,Social media,Agent_031,1.88,5.34,11.63,3,1,0,0,314,2
7426,24,Male,MacBook Air,07-08-2027,Cancellation request,High,Social media,Agent_001,3.7,8.79,12.02,7,1,0,0,380,3
7427,28,Female,Bose QuietComfort,07-08-2027,Refund request,High,Chat,Agent_011,4.02,0.32,5.77,3,0,0,0,257,4
7428,29,Female,Dell XPS 13,08-08-2027,Refund request,High,Phone,Agent_045,2.19,0.3,10.91,2,1,0,0,397,2
7429,21,Male,Dell XPS 13,08-08-2027,Billing inquiry,Low,Email,Agent_034,3.01,4.13,48.26,4,1,0,0,257,1
7430,52,Female,LG Monitor,08-08-2027,Refund request,High,Chat,Agent_019,3.74,0.29,7.68,4,0,0,0,159,4
7431,57,Female,GoPro Hero,09-08-2027,Cancellation request,Medium,Social media,Agent_011,4.02,3.32,18.5,3,0,0,0,203,3
7432,43,Female,Sony WH-1000XM5,09-08-2027,Refund request,Medium,Email,Agent_033,2.44,4.5,28.24,3,1,0,0,413,2
7433,35,Female,Samsung Galaxy,10-08-2027,Technical issue,Medium,Social media,Agent_033,2.44,3.83,0.85,3,0,0,0,688,3
7434,54,Female,Sony WH-1000XM5,10-08-2027,Product inquiry,Medium,Phone,Agent_008,3.14,0.61,28.32,4,1,0,0,82,2
7435,33,Female,Xbox Controller,10-08-2027,Product inquiry,Medium,Social media,Agent_045,2.19,7.73,28.28,4,1,0,0,446,2
7436,29,Female,HP Elite Laptop,11-08-2027,Refund request,Low,Email,Agent_008,3.14,3.24,73.85,2,1,0,0,25,1
7437,58,Female,Bose QuietComfort,11-08-2027,Refund request,Low,Phone,Agent_034,3.01,0.45,51.42,3,1,0,0,18,1
7438,57,Male,Xbox Controller,11-08-2027,Refund request,Medium,Chat,Agent_040,4.48,0.42,40.7,1,1,1,1,497,2
7439,54,Male,GoPro Hero,12-08-2027,Refund request,Low,Social media,Agent_027,4.57,0.95,38.78,4,0,0,0,116,2
7440,69,Female,Sony WH-1000XM5,12-08-2027,Technical issue,Low,Phone,Agent_029,2.33,0.74,35.94,4,0,0,0,149,2
7441,36,Male,Xbox Controller,13-08-2027,Cancellation request,Low,Phone,Agent_014,3.19,0.36,86.54,1,1,0,1,326,1
7442,32,Male,Samsung Galaxy,13-08-2027,Technical issue,Low,Chat,Agent_034,3.01,0.37,34.43,3,0,0,0,21,2
7443,39,Female,Dell XPS 13,13-08-2027,Technical issue,Critical,Chat,Agent_045,2.19,0.36,0.42,6,0,0,0,606,3
7444,37,Male,MacBook Air,14-08-2027,Technical issue,High,Email,Agent_037,2.88,3.56,14.65,2,1,0,0,148,1
7445,60,Female,iPhone 15,14-08-2027,Product inquiry,Critical,Phone,Agent_001,3.7,0.63,3.89,6,1,0,0,638,4
7446,69,Female,Xbox Controller,14-08-2027,Technical issue,High,Phone,Agent_009,2.55,0.34,7.57,1,0,0,1,633,2
7447,30,Other,GoPro Hero,15-08-2027,Refund request,Critical,Email,Agent_010,3.41,2.2,2.14,3,1,0,0,640,3
7448,40,Female,Bose QuietComfort,15-08-2027,Technical issue,Medium,Social media,Agent_030,2.97,3.07,18.19,3,0,1,0,446,3
7449,48,Male,HP Elite Laptop,16-08-2027,Refund request,Medium,Phone,Agent_043,3.9,0.45,46.72,1,1,0,1,287,2
7450,43,Female,Samsung Galaxy,16-08-2027,Cancellation request,Medium,Phone,Agent_018,2.31,0.14,42.66,4,1,0,0,665,2
7451,62,Female,LG Monitor,16-08-2027,Product inquiry,Medium,Social media,Agent_017,2.74,1.75,17.68,3,0,0,0,325,3
7452,49,Other,GoPro Hero,17-08-2027,Cancellation request,High,Chat,Agent_006,2.49,0.42,8.78,5,1,0,0,200,2
7453,38,Male,Sony WH-1000XM5,17-08-2027,Cancellation request,Critical,Chat,Agent_011,4.02,0.57,4.0,5,1,0,0,148,4
7454,34,Male,MacBook Air,17-08-2027,Product inquiry,High,Chat,Agent_024,4.32,0.18,16.45,4,1,1,0,367,3
7455,46,Female,Sony WH-1000XM5,18-08-2027,Refund request,Medium,Email,Agent_036,2.93,4.08,29.27,3,1,0,0,221,2
7456,46,Male,Dell XPS 13,18-08-2027,Refund request,Critical,Social media,Agent_033,2.44,1.68,2.78,2,1,0,0,228,2
7457,65,Female,MacBook Air,19-08-2027,Refund request,Critical,Chat,Agent_033,2.44,0.34,2.26,3,1,0,0,306,2
7458,39,Male,Sony WH-1000XM5,19-08-2027,Product inquiry,Medium,Email,Agent_018,2.31,3.94,18.49,2,0,0,0,179,3
7459,66,Male,Bose QuietComfort,19-08-2027,Technical issue,Critical,Social media,Agent_005,5.0,9.47,2.93,2,1,0,0,476,3
7460,36,Male,Sony WH-1000XM5,20-08-2027,Billing inquiry,Low,Chat,Agent_031,1.88,0.36,89.75,3,1,0,0,417,1
7461,31,Male,Samsung Galaxy,20-08-2027,Technical issue,Low,Phone,Agent_016,3.21,0.26,30.24,4,0,0,0,610,2
7462,56,Female,Samsung Galaxy,20-08-2027,Technical issue,Low,Phone,Agent_002,2.83,0.56,56.46,6,1,0,0,628,1
7463,40,Female,iPhone 15,21-08-2027,Cancellation request,High,Chat,Agent_009,2.55,0.38,9.4,2,1,0,0,123,2
7464,58,Male,Sony WH-1000XM5,21-08-2027,Billing inquiry,Low,Chat,Agent_002,2.83,0.72,19.39,2,0,0,0,285,3
7465,19,Female,Bose QuietComfort,22-08-2027,Refund request,Low,Email,Agent_037,2.88,6.45,52.38,3,1,0,0,707,1
7466,68,Male,Bose QuietComfort,22-08-2027,Technical issue,Low,Phone,Agent_020,3.73,0.73,47.66,3,0,0,0,727,2
7467,49,Female,Xbox Controller,22-08-2027,Product inquiry,Medium,Social media,Agent_017,2.74,3.59,20.73,5,0,0,0,3,3
7468,55,Male,HP Elite Laptop,23-08-2027,Technical issue,Medium,Chat,Agent_025,1.7,0.37,42.7,4,1,0,0,262,2
7469,50,Female,MacBook Air,23-08-2027,Refund request,Low,Social media,Agent_019,3.74,2.09,41.84,2,0,0,0,680,2
7470,24,Female,GoPro Hero,23-08-2027,Technical issue,Medium,Chat,Agent_042,4.66,0.22,15.13,2,0,0,0,471,3
7471,65,Female,LG Monitor,24-08-2027,Cancellation request,Low,Phone,Agent_008,3.14,0.84,68.16,3,1,0,0,332,1
7472,51,Female,MacBook Air,24-08-2027,Cancellation request,Low,Chat,Agent_011,4.02,0.48,58.62,4,1,0,0,261,1
7473,21,Female,MacBook Air,25-08-2027,Technical issue,High,Social media,Agent_013,3.76,6.42,9.12,4,1,1,0,3,3
7474,40,Other,Dell XPS 13,25-08-2027,Cancellation request,Critical,Phone,Agent_013,3.76,0.43,3.05,3,1,0,0,447,4
7475,37,Female,MacBook Air,25-08-2027,Product inquiry,Medium,Chat,Agent_009,2.55,0.09,24.42,1,1,1,1,216,2
7476,39,Female,Dell XPS 13,26-08-2027,Billing inquiry,Medium,Phone,Agent_005,5.0,0.52,22.22,2,0,0,0,479,3
7477,63,Female,Xbox Controller,26-08-2027,Technical issue,Critical,Email,Agent_018,2.31,1.47,1.59,3,0,1,0,569,3
7478,46,Male,HP Elite Laptop,26-08-2027,Product inquiry,Medium,Social media,Agent_040,4.48,2.81,36.18,2,1,1,0,682,2
7479,60,Female,Bose QuietComfort,27-08-2027,Product inquiry,High,Chat,Agent_014,3.19,0.44,14.48,4,1,0,0,595,3
7480,58,Male,iPhone 15,27-08-2027,Product inquiry,Medium,Chat,Agent_034,3.01,0.71,53.91,2,1,0,0,440,1
7481,54,Female,Bose QuietComfort,28-08-2027,Refund request,Low,Chat,Agent_022,3.54,0.33,67.86,1,1,0,1,200,1
7482,20,Female,Sony WH-1000XM5,28-08-2027,Technical issue,High,Social media,Agent_048,2.8,5.55,15.87,4,1,1,0,668,2
7483,39,Female,LG Monitor,28-08-2027,Technical issue,High,Email,Agent_033,2.44,1.5,6.2,3,0,1,0,279,3
7484,37,Male,HP Elite Laptop,29-08-2027,Technical issue,Medium,Social media,Agent_024,4.32,2.95,15.31,5,0,0,0,135,3
7485,42,Male,HP Elite Laptop,29-08-2027,Billing inquiry,Low,Chat,Agent_029,2.33,0.33,23.1,1,0,0,1,294,3
7486,51,Female,Xbox Controller,29-08-2027,Product inquiry,High,Social media,Agent_013,3.76,1.42,8.81,4,1,0,0,205,3
7487,59,Female,LG Monitor,30-08-2027,Technical issue,Low,Chat,Agent_050,3.02,0.19,43.42,2,0,0,0,697,2
7488,46,Male,Sony WH-1000XM5,30-08-2027,Cancellation request,High,Social media,Agent_027,4.57,6.48,15.52,2,1,0,0,85,3
7489,27,Male,Sony WH-1000XM5,31-08-2027,Refund request,Medium,Phone,Agent_001,3.7,0.97,21.07,2,0,0,0,293,3
7490,56,Female,iPhone 15,31-08-2027,Billing inquiry,Medium,Social media,Agent_007,4.34,6.09,22.06,2,0,0,0,390,3
7491,64,Female,GoPro Hero,31-08-2027,Refund request,Low,Chat,Agent_004,1.73,0.24,71.5,3,1,0,0,138,1
7492,54,Male,Bose QuietComfort,01-09-2027,Product inquiry,High,Chat,Agent_010,3.41,0.16,13.19,3,1,0,0,411,3
7493,57,Male,MacBook Air,01-09-2027,Cancellation request,Low,Social media,Agent_040,4.48,4.43,64.33,2,1,0,0,509,1
7494,67,Male,LG Monitor,01-09-2027,Product inquiry,Medium,Social media,Agent_035,3.42,4.58,35.15,2,1,0,0,218,2
7495,37,Other,Sony WH-1000XM5,02-09-2027,Technical issue,Medium,Phone,Agent_039,4.04,0.35,35.36,3,1,0,0,618,2
7496,55,Male,Sony WH-1000XM5,02-09-2027,Refund request,Critical,Email,Agent_016,3.21,4.23,4.31,6,1,0,0,57,3
7497,40,Male,GoPro Hero,03-09-2027,Cancellation request,Critical,Email,Agent_027,4.57,1.06,0.48,4,0,0,0,92,4
7498,28,Male,HP Elite Laptop,03-09-2027,Refund request,High,Phone,Agent_020,3.73,0.38,6.22,2,0,0,0,370,4
7499,25,Male,Sony WH-1000XM5,03-09-2027,Billing inquiry,Critical,Email,Agent_010,3.41,2.5,3.88,2,1,1,0,571,3
7500,46,Female,iPhone 15,04-09-2027,Cancellation request,Low,Email,Agent_045,2.19,6.34,49.69,3,1,0,0,412,1
7501,53,Male,Sony WH-1000XM5,04-09-2027,Billing inquiry,Critical,Chat,Agent_033,2.44,0.49,3.08,4,1,0,0,193,2
7502,42,Male,Sony WH-1000XM5,04-09-2027,Cancellation request,Low,Chat,Agent_007,4.34,0.42,8.19,2,0,1,0,117,3
7503,56,Male,GoPro Hero,05-09-2027,Technical issue,Medium,Chat,Agent_042,4.66,0.47,16.72,2,0,1,0,707,3
7504,51,Male,iPhone 15,05-09-2027,Refund request,Low,Social media,Agent_044,2.21,5.62,6.57,1,0,0,1,670,3
7505,64,Male,Samsung Galaxy,06-09-2027,Refund request,Critical,Social media,Agent_046,2.74,5.72,1.61,2,0,0,0,275,3
7506,49,Female,Dell XPS 13,06-09-2027,Product inquiry,High,Email,Agent_022,3.54,2.74,7.17,3,0,0,0,353,4
7507,58,Female,GoPro Hero,06-09-2027,Cancellation request,Medium,Social media,Agent_043,3.9,8.08,28.67,2,1,0,0,446,2
7508,40,Female,HP Elite Laptop,07-09-2027,Cancellation request,Critical,Chat,Agent_017,2.74,0.37,3.59,3,1,0,0,36,2
7509,38,Female,HP Elite Laptop,07-09-2027,Billing inquiry,High,Social media,Agent_009,2.55,3.89,11.4,3,1,0,0,624,2
7510,36,Female,LG Monitor,07-09-2027,Cancellation request,High,Email,Agent_040,4.48,4.5,11.01,4,1,0,0,197,3
7511,42,Male,GoPro Hero,08-09-2027,Refund request,Low,Chat,Agent_010,3.41,0.32,38.77,2,0,0,0,290,2
7512,40,Female,Xbox Controller,08-09-2027,Cancellation request,Critical,Email,Agent_036,2.93,3.0,1.08,1,0,1,1,695,3
7513,36,Female,GoPro Hero,09-09-2027,Product inquiry,Critical,Social media,Agent_031,1.88,4.54,2.12,2,1,0,0,486,2
7514,22,Female,Samsung Galaxy,09-09-2027,Product inquiry,Critical,Phone,Agent_031,1.88,0.95,1.42,2,0,0,0,411,3
7515,36,Female,Sony WH-1000XM5,09-09-2027,Refund request,Low,Phone,Agent_005,5.0,0.52,27.08,4,0,0,0,423,2
7516,52,Male,GoPro Hero,10-09-2027,Refund request,Low,Chat,Agent_018,2.31,0.39,14.87,2,0,1,0,239,3
7517,29,Female,Xbox Controller,10-09-2027,Refund request,Medium,Email,Agent_006,2.49,0.99,25.38,2,1,0,0,298,2
7518,56,Female,MacBook Air,10-09-2027,Cancellation request,Medium,Phone,Agent_042,4.66,0.52,26.51,3,1,0,0,42,2
7519,42,Other,Xbox Controller,11-09-2027,Cancellation request,Medium,Phone,Agent_050,3.02,0.59,39.33,2,1,0,0,88,2
7520,22,Male,HP Elite Laptop,11-09-2027,Technical issue,High,Chat,Agent_028,2.13,0.57,13.39,2,1,0,0,176,3
7521,29,Male,Samsung Galaxy,12-09-2027,Billing inquiry,High,Chat,Agent_043,3.9,0.45,10.89,2,1,0,0,278,3
7522,44,Male,Sony WH-1000XM5,12-09-2027,Cancellation request,Critical,Email,Agent_024,4.32,2.96,5.07,2,1,0,0,343,3
7523,21,Female,Xbox Controller,12-09-2027,Technical issue,Low,Phone,Agent_005,5.0,0.5,34.29,2,0,0,0,297,2
7524,69,Male,Samsung Galaxy,13-09-2027,Technical issue,Low,Email,Agent_028,2.13,0.6,40.77,4,0,0,0,280,1
7525,36,Male,MacBook Air,13-09-2027,Product inquiry,Low,Email,Agent_003,4.1,2.08,43.94,5,0,0,0,424,2
7526,62,Other,iPhone 15,13-09-2027,Cancellation request,Medium,Chat,Agent_018,2.31,0.36,21.42,2,0,0,0,416,3
7527,64,Male,iPhone 15,14-09-2027,Technical issue,Medium,Email,Agent_004,1.73,0.16,5.05,7,0,0,0,33,3
7528,41,Female,iPhone 15,14-09-2027,Product inquiry,Medium,Social media,Agent_040,4.48,5.89,17.48,2,0,0,0,28,3
7529,59,Male,MacBook Air,15-09-2027,Billing inquiry,Critical,Email,Agent_049,1.69,4.99,2.65,4,1,0,0,209,2
7530,45,Female,Sony WH-1000XM5,15-09-2027,Product inquiry,Medium,Phone,Agent_042,4.66,0.89,38.09,2,1,0,0,602,2
7531,50,Female,Dell XPS 13,15-09-2027,Billing inquiry,Medium,Email,Agent_032,2.89,1.92,9.33,2,0,0,0,594,3
7532,52,Female,Dell XPS 13,16-09-2027,Refund request,High,Social media,Agent_032,2.89,8.98,3.66,3,0,0,0,248,3
